t(sec) 1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64
5.464200 4.149520 4.100863 4.051511 4.026614 3.289870 2.757749 2.737412 2.937236 3.022834 3.067749 3.137727 2.971635 3.066604 3.260579 3.560614 3.847965 3.047412 2.994403 3.248786 3.647284 3.847284 3.902790 3.826614 3.018786 3.887185 3.831511 3.831233 3.074925 2.720614 2.958419 3.029520 3.176878 3.058786 3.077487 3.216695 3.629019 3.923076 3.867236 3.836878 3.011511 2.813873 2.891511 3.131202 3.088709 3.034403 2.980614 3.306037 3.629019 3.175026 3.196604 3.137185 2.858593 3.100946 3.157185 3.076695 3.152834 3.213076 3.145886 3.119101 2.946604 3.010614 3.201202 3.084403 3.148593
5.474000 4.149567 4.103402 4.049359 4.026690 3.286990 2.760116 2.741766 2.939386 3.024982 3.070116 3.135340 2.971685 3.063927 3.260041 3.562743 3.855041 3.051766 2.994167 3.251118 3.648716 3.848716 3.900297 3.826690 3.021118 3.886949 3.829359 3.832496 3.074388 2.722743 2.955741 3.029567 3.176642 3.061118 3.074828 3.219150 3.631368 3.923148 3.869386 3.836642 3.009359 2.815738 2.889359 3.125779 3.093263 3.034167 2.982743 3.303668 3.631368 3.177201 3.193927 3.136949 2.858653 3.098589 3.156949 3.079150 3.154982 3.213148 3.145650 3.121408 2.943927 3.012743 3.195779 3.084167 3.148653
5.483800 4.151922 4.108228 4.051922 4.029276 3.284444 2.762547 2.742122 2.939480 3.025348 3.072547 3.137925 2.974067 3.061583 3.257446 3.563376 3.855135 3.052122 2.994524 3.253778 3.645564 3.845564 3.900134 3.829276 3.023778 3.887044 3.831922 3.843234 3.072346 2.723376 2.955836 3.031922 3.176185 3.063778 3.074647 3.221932 3.634305 3.925984 3.869480 3.836185 3.011922 2.813947 2.891922 3.123406 3.096150 3.034524 2.983376 3.306232 3.634305 3.177296 3.191583 3.137044 2.861654 3.101140 3.157044 3.081932 3.155348 3.215984 3.146014 3.124042 2.941583 3.013376 3.193406 3.084524 3.151654
5.493600 4.151797 4.110369 4.054040 4.028946 3.281709 2.762642 2.744564 2.939369 3.027897 3.072642 3.137369 2.973944 3.058834 3.254449 3.568108 3.854580 3.054564 2.996559 3.255992 3.656870 3.856870 3.897493 3.828946 3.025992 3.886928 3.834040 3.830543 3.074453 2.728108 2.955281 3.031797 3.171111 3.065992 3.071834 3.224487 3.638887 3.927924 3.869369 3.831111 3.014040 2.818100 2.894040 3.123300 3.100641 3.036559 2.988108 3.305677 3.638887 3.177187 3.188834 3.136928 2.866343 3.100809 3.156928 3.084487 3.157897 3.217924 3.148115 3.126231 2.938834 3.018108 3.193300 3.086559 3.156343
5.503400 4.154607 4.113158 4.056807 4.029418 3.282181 2.768133 2.749837 2.942336 3.033356 3.078133 3.135265 2.976781 3.057214 3.252614 3.571054 3.852503 3.059837 2.997031 3.258849 3.659857 3.859857 3.897783 3.829418 3.028849 3.889657 3.836807 3.828726 3.074925 2.731054 2.953199 3.034607 3.173924 3.068849 3.072501 3.229956 3.641759 3.925652 3.872336 3.833924 3.016807 2.813541 2.896807 3.126323 3.103650 3.037031 2.991054 3.303792 3.641759 3.180181 3.187214 3.139657 2.869268 3.101086 3.159657 3.089956 3.163356 3.215652 3.148778 3.129065 2.937214 3.021054 3.196323 3.087031 3.159268
5.513200 4.154793 4.113344 4.056993 4.029774 3.282692 2.770763 2.749865 2.942358 3.033378 3.080763 3.135621 2.976968 3.059692 3.255492 3.571403 3.853530 3.059865 2.997217 3.258878 3.662557 3.862557 3.895895 3.829774 3.028878 3.887372 3.836993 3.831420 3.075440 2.731403 2.953554 3.034793 3.171546 3.068878 3.075418 3.229977 3.641946 3.923599 3.872358 3.831546 3.016993 2.813894 2.896993 3.126510 3.106219 3.037217 2.991403 3.306560 3.641946 3.180367 3.189692 3.137372 2.869454 3.099039 3.157372 3.089977 3.163378 3.213599 3.151474 3.129251 2.939692 3.021403 3.196510 3.087217 3.159454
5.523000 4.154206 4.112629 4.056405 4.031537 3.287257 2.770042 2.746824 2.939220 3.030105 3.080042 3.137524 2.976380 3.059229 3.257596 3.573208 3.865548 3.056824 2.996629 3.255853 3.664228 3.864228 3.900131 3.831537 3.025853 3.886784 3.836405 3.830696 3.079940 2.733208 2.955716 3.034206 3.171098 3.065853 3.077699 3.226837 3.641226 3.928079 3.869220 3.831098 3.016405 2.816015 2.896405 3.126062 3.105373 3.036629 2.993208 3.305832 3.641226 3.179780 3.189229 3.136784 2.868732 3.103364 3.156784 3.086837 3.160105 3.218079 3.150750 3.128663 2.939229 3.023208 3.196062 3.086629 3.158732
5.532800 4.158606 4.114840 4.060809 4.030817 3.294503 2.772044 2.751219 2.943715 3.032133 3.082044 3.139467 2.980881 3.066272 3.264781 3.575148 3.862141 3.061219 3.001128 3.260353 3.666216 3.866216 3.904940 3.830817 3.030353 3.891388 3.840809 3.832737 3.084543 2.735148 2.963070 3.038606 3.178432 3.070353 3.087761 3.231223 3.643246 3.930161 3.873715 3.838432 3.020809 2.823108 2.900809 3.133857 3.104903 3.041128 2.995148 3.307909 3.643246 3.184274 3.196272 3.141388 2.870588 3.102720 3.161388 3.091223 3.162133 3.220161 3.152681 3.133164 2.946272 3.025148 3.203857 3.091128 3.160588
5.542600 4.153062 4.114027 4.055305 4.030156 3.296460 2.768700 2.745438 2.940393 3.031363 3.078700 3.138750 2.977646 3.068078 3.264230 3.571795 3.858818 3.055438 2.997891 3.257149 3.660627 3.860627 3.909262 3.830156 3.027149 3.890619 3.835305 3.832076 3.083937 2.731795 2.965076 3.033062 3.180476 3.067149 3.092395 3.225288 3.640025 3.932106 3.870393 3.840476 3.015305 2.819820 2.895305 3.146353 3.099216 3.037891 2.991795 3.309915 3.640025 3.180979 3.198078 3.140619 2.864749 3.102059 3.160619 3.085288 3.161363 3.222106 3.149427 3.129881 2.948078 3.021795 3.216353 3.087891 3.154749
5.552400 4.153483 4.107041 4.053281 4.030600 3.299468 2.761418 2.740740 2.938205 3.026492 3.071418 3.136506 2.973049 3.073383 3.270030 3.566966 3.859262 3.050740 2.995762 3.255079 3.658533 3.858533 3.912276 3.830600 3.025079 3.885906 3.833281 3.832548 3.087035 2.726966 2.965576 3.033483 3.183679 3.065079 3.092840 3.223070 3.637885 3.929862 3.868205 3.843679 3.013281 2.820236 2.893281 3.138665 3.094613 3.035762 2.986966 3.310331 3.637885 3.181423 3.203383 3.135906 2.862579 3.102504 3.155906 3.083070 3.156492 3.219862 3.149872 3.122777 2.953383 3.016966 3.208665 3.085762 3.152579
5.562200 4.148188 4.101792 4.048079 4.027565 3.291277 2.758556 2.735310 2.937946 3.023547 3.068556 3.139019 2.970242 3.073123 3.269771 3.564042 3.856257 3.045310 2.992901 3.254820 3.650730 3.850730 3.914558 3.827565 3.024820 3.888279 3.828079 3.832289 3.084095 2.724042 2.968068 3.028188 3.186151 3.064820 3.089850 3.220119 3.632456 3.929602 3.867946 3.846151 3.008079 2.814559 2.888079 3.138405 3.089278 3.032901 2.984042 3.304571 3.632456 3.178447 3.203123 3.138279 2.859678 3.099509 3.158279 3.080119 3.153547 3.219602 3.146939 3.119975 2.953123 3.014042 3.208405 3.082901 3.149678
5.572000 4.145222 4.098849 4.045160 4.027116 3.298760 2.752903 2.732276 2.934810 3.020413 3.062903 3.135797 2.967246 3.075115 3.269322 3.558265 3.855809 3.042276 2.989851 3.251803 3.647767 3.847767 3.914110 3.827116 3.021803 3.887831 3.825160 3.829169 3.080965 2.718265 2.967619 3.025222 3.185703 3.061803 3.097592 3.216981 3.626837 3.923665 3.864810 3.845703 3.005160 2.814110 2.885160 3.135209 3.086292 3.029851 2.978265 3.306873 3.626837 3.177999 3.205115 3.137831 2.853946 3.101795 3.157831 3.076981 3.150413 3.213665 3.146490 3.119526 2.955115 3.008265 3.205209 3.079851 3.143946
5.581800 4.140260 4.096402 4.042736 4.024417 3.298888 2.750321 2.732297 2.934829 3.017775 3.060321 3.130326 2.964746 3.072771 3.269369 3.552984 3.855856 3.042297 2.987297 3.251824 3.645300 3.845300 3.914157 3.824417 3.021824 3.885272 3.822736 3.829189 3.080985 2.712984 2.967666 3.020260 3.183046 3.061824 3.086913 3.214337 3.626832 3.926373 3.864829 3.843046 3.002736 2.814158 2.882736 3.135228 3.081290 3.027297 2.972984 3.304226 3.626832 3.178046 3.202771 3.135272 2.851324 3.101871 3.155272 3.074337 3.147775 3.216373 3.146537 3.117057 2.952771 3.002984 3.205228 3.077297 3.141324
5.591500 4.140181 4.093981 4.040338 4.021720 3.296375 2.747794 2.727359 2.932274 3.020321 3.057794 3.132897 2.962273 3.075088 3.269393 3.552899 3.850610 3.037359 2.987267 3.249383 3.647685 3.847685 3.911741 3.821720 3.019383 3.885242 3.820338 3.839467 3.073291 2.712899 2.965050 3.020181 3.183014 3.059383 3.086714 3.211724 3.624375 3.923819 3.862274 3.843014 3.000338 2.814181 2.880338 3.137889 3.078775 3.027267 2.972899 3.301554 3.624375 3.178070 3.205088 3.135242 2.851294 3.099269 3.155242 3.071724 3.150321 3.213819 3.143995 3.114589 2.955088 3.002899 3.207889 3.077267 3.141294
5.601300 4.137957 4.094020 4.040378 4.024379 3.296406 2.745358 2.727263 2.932304 3.018073 3.055358 3.133203 2.957476 3.073060 3.269558 3.550536 3.853103 3.037263 2.984964 3.249419 3.638433 3.838433 3.911778 3.824379 3.019419 3.885407 3.820378 3.830032 3.078138 2.710536 2.972908 3.017957 3.180587 3.059419 3.086879 3.209200 3.621956 3.926450 3.862304 3.840587 3.000378 2.811776 2.880378 3.135585 3.078812 3.024964 2.970536 3.304190 3.621956 3.178235 3.203060 3.135407 2.848952 3.099296 3.155407 3.069200 3.148073 3.216450 3.146563 3.112213 2.953060 3.000536 3.205585 3.074964 3.138952
5.611100 4.135676 4.091915 4.038294 4.022180 3.294161 2.742992 2.727499 2.932540 3.015624 3.052992 3.133439 2.959791 3.073146 3.267268 3.548107 3.853508 3.037499 2.985041 3.249655 3.638053 3.838053 3.909628 3.822180 3.019655 3.883172 3.818294 3.827106 3.076186 2.708107 2.965902 3.015676 3.180656 3.059655 3.081989 3.209271 3.619608 3.926854 3.862540 3.840656 2.998294 2.814389 2.878294 3.135653 3.076666 3.025041 2.968107 3.307176 3.619608 3.178471 3.203146 3.133172 2.849026 3.096965 3.153172 3.069271 3.145624 3.216854 3.144452 3.112293 2.953146 2.998107 3.205653 3.075041 3.139026
5.620900 4.135024 4.093581 4.039940 4.021509 3.291044 2.744750 2.729427 2.932067 3.017454 3.054750 3.130392 2.957136 3.070408 3.264104 3.547445 3.847938 3.039427 2.984569 3.249183 3.637581 3.837581 3.906614 3.821509 3.019183 3.887401 3.819940 3.823963 3.068055 2.707445 2.962286 3.015024 3.177648 3.059183 3.076057 3.211298 3.621351 3.921285 3.862067 3.837648 2.999940 2.806564 2.879940 3.130078 3.080725 3.024569 2.967445 3.296686 3.621351 3.177999 3.200408 3.137401 2.851008 3.096297 3.157401 3.071298 3.147454 3.211285 3.143789 3.114182 2.950408 2.997445 3.200078 3.074569 3.141008
5.630700 4.137808 4.098838 4.031538 4.019432 3.284017 2.747825 2.734859 2.935007 3.023077 3.057825 3.133184 2.957400 3.063956 3.256941 3.550364 3.837877 3.044859 2.985041 3.252013 3.642671 3.842671 3.899875 3.819432 3.022013 3.888303 3.811538 3.824217 3.065408 2.710364 2.957482 3.017808 3.175388 3.062013 3.068562 3.214460 3.626782 3.918789 3.865007 3.835388 2.991538 2.803885 2.871538 3.125054 3.086272 3.025041 2.970364 3.296260 3.626782 3.180965 3.193956 3.138303 2.858974 3.094257 3.158303 3.074460 3.153077 3.208789 3.146717 3.119531 2.943956 3.000364 3.195054 3.075041 3.148974
5.640500 4.140161 4.108125 4.048261 4.019036 3.276016 2.754941 2.742165 2.937529 3.028257 3.064941 3.133297 2.961838 3.056558 3.251219 3.557653 3.844131 3.052165 2.987238 3.256725 3.654295 3.854295 3.894462 3.819036 3.026725 3.888161 3.828261 3.838485 3.050560 2.717653 2.951888 3.020161 3.167629 3.066725 3.060305 3.221823 3.634088 3.918395 3.867529 3.827629 3.008261 2.805930 2.888261 3.116996 3.095722 3.027238 2.977653 3.298591 3.634088 3.181073 3.186558 3.138161 2.866685 3.098783 3.158161 3.081823 3.158257 3.208395 3.149224 3.124429 2.936558 3.007653 3.186996 3.077238 3.156685
5.650300 4.144816 4.115783 4.059138 4.023869 3.270347 2.764956 2.752112 2.940119 3.038295 3.074956 3.133203 2.969094 3.049149 3.243358 3.565542 3.849826 3.062112 2.994361 3.264041 3.660062 3.860062 3.887034 3.823869 3.034041 3.890404 3.839138 3.833058 3.062956 2.725542 2.946299 3.024816 3.164199 3.074041 3.056877 3.229791 3.644035 3.923173 3.870119 3.824199 3.019138 2.815756 2.899138 3.111107 3.105768 3.034361 2.985542 3.303685 3.644035 3.185801 3.179149 3.140404 2.874508 3.099296 3.160404 3.089791 3.168295 3.213173 3.154174 3.129414 2.929149 3.015542 3.181107 3.084361 3.164508
5.660100 4.152060 4.127644 4.069022 4.031855 3.267379 2.773082 2.757916 2.940448 3.044323 3.083082 3.135637 2.974500 3.043969 3.240008 3.573535 3.855317 3.067916 2.997599 3.271746 3.669505 3.869505 3.881640 3.831855 3.041746 3.895347 3.849022 3.836765 3.069631 2.733535 2.945626 3.032060 3.161468 3.081746 3.056543 3.237863 3.654376 3.928662 3.870448 3.821468 3.029022 2.814706 2.909022 3.115256 3.115919 3.037599 2.993535 3.311599 3.654376 3.188850 3.173969 3.145347 2.887070 3.116098 3.165347 3.097863 3.174323 3.218662 3.157176 3.138963 2.923969 3.023535 3.185256 3.087599 3.177070
5.669900 4.159566 4.137907 4.076716 4.032912 3.264688 2.783100 2.765283 2.942732 3.051976 3.093100 3.135958 2.981757 3.041157 3.237270 3.579170 3.858379 3.075283 3.004666 3.279404 3.681697 3.881697 3.876510 3.832912 3.049404 3.898282 3.856716 3.835109 3.074945 2.739170 2.945578 3.039566 3.156321 3.089404 3.058863 3.245888 3.666913 3.929342 3.872732 3.816321 3.036716 2.818998 2.916716 3.118321 3.128226 3.044666 2.999170 3.312646 3.666913 3.191518 3.171157 3.148282 2.895650 3.109101 3.168282 3.105888 3.181976 3.219342 3.162122 3.144677 2.921157 3.029170 3.188321 3.094666 3.185650
5.679700 4.167166 4.147932 4.086295 4.032959 3.266623 2.793559 2.773087 2.945466 3.060079 3.103559 3.136005 2.989447 3.036671 3.234625 3.586830 3.865877 3.083087 3.010288 3.282754 3.692162 3.892162 3.873652 3.832959 3.052754 3.900962 3.866295 3.837064 3.073460 2.746830 2.945626 3.047166 3.150906 3.092754 3.059300 3.254007 3.675456 3.931742 3.875466 3.810906 3.046295 2.819820 2.926295 3.118761 3.138789 3.050288 3.006830 3.310336 3.675456 3.196610 3.166671 3.150962 2.903624 3.105241 3.170962 3.114007 3.190079 3.221742 3.167517 3.151990 2.916671 3.036830 3.188761 3.100288 3.193624
5.689500 4.172780 4.155970 4.096332 4.035522 3.267264 2.804119 2.781015 2.948367 3.066052 3.114119 3.138566 2.997262 3.034114 3.234449 3.594991 3.855865 3.091015 3.015683 3.289844 3.702372 3.902372 3.873499 3.835522 3.059844 3.903809 3.876332 3.837709 3.071039 2.754991 2.948168 3.052780 3.150306 3.099844 3.061826 3.264504 3.687720 3.930097 3.878367 3.810306 3.056332 2.820056 2.936332 3.118997 3.149093 3.055683 3.014991 3.314763 3.687720 3.199954 3.164114 3.153809 2.913935 3.105059 3.173809 3.124504 3.196052 3.220097 3.170813 3.159791 2.914114 3.044991 3.188997 3.105683 3.203935
5.699300 4.179415 4.158846 4.103686 4.035527 3.268978 2.811890 2.788287 2.952800 3.075381 3.121890 3.138571 3.006525 3.033222 3.231753 3.602499 3.855305 3.098287 3.022555 3.294942 3.711942 3.911942 3.870927 3.835527 3.064942 3.903789 3.883686 3.837237 3.067891 2.762499 2.943621 3.059415 3.147576 3.104942 3.059566 3.272552 3.695881 3.931422 3.882800 3.807576 3.063686 2.817344 2.943686 3.109440 3.156659 3.062555 3.022499 3.315236 3.695881 3.202194 3.163222 3.153789 2.924013 3.106847 3.173789 3.132552 3.205381 3.221422 3.173010 3.164833 2.913222 3.052499 3.179440 3.112555 3.214013
5.709100 4.187664 4.174256 4.111796 4.038489 3.265843 2.822522 2.796741 2.956677 3.082435 3.132522 3.141531 3.013253 3.029934 3.229758 3.611189 3.858746 3.106741 3.028933 3.302873 3.720645 3.920645 3.869082 3.838489 3.072873 3.908784 3.891796 3.840114 3.072471 2.771189 2.943307 3.067664 3.143312 3.112873 3.057532 3.281321 3.708558 3.934863 3.886677 3.803312 3.071796 2.819755 2.951796 3.114847 3.167044 3.068933 3.031189 3.313687 3.708558 3.205606 3.159934 3.158784 2.933122 3.108046 3.178784 3.141321 3.212435 3.224863 3.178564 3.170616 2.909934 3.061189 3.184847 3.118933 3.223122
5.718900 4.194993 4.183451 4.120978 4.038803 3.262463 2.832711 2.802191 2.959140 3.089747 3.142711 3.141844 3.022233 3.026796 3.229012 3.618959 3.854628 3.112191 3.033912 3.308284 3.729993 3.929993 3.866316 3.838803 3.078284 3.909581 3.900978 3.842561 3.071125 2.778959 2.940865 3.074993 3.142029 3.118284 3.054578 3.291339 3.719180 3.932958 3.889140 3.802029 3.080978 2.817872 2.960978 3.114006 3.174929 3.073912 3.038959 3.312929 3.719180 3.208098 3.156796 3.159581 2.940824 3.110027 3.179581 3.151339 3.219747 3.222958 3.181532 3.177530 2.906796 3.068959 3.184006 3.123912 3.230824
5.728600 4.202234 4.192583 4.128585 4.036386 3.259610 2.842784 2.811138 2.961564 3.099596 3.152784 3.141608 3.028081 3.024144 3.226662 3.626635 3.868370 3.121138 3.040870 3.313134 3.737738 3.937738 3.861568 3.836386 3.083134 3.913482 3.908585 3.838673 3.068236 2.786635 2.937907 3.082234 3.139647 3.123134 3.051640 3.299644 3.727153 3.930006 3.891564 3.799647 3.088585 2.817083 2.968585 3.113209 3.184227 3.080870 3.046635 3.314854 3.727153 3.210551 3.154144 3.163482 2.948435 3.108200 3.183482 3.159644 3.229596 3.220006 3.183942 3.182848 2.904144 3.076635 3.183209 3.130870 3.238435
5.738400 4.211602 4.200511 4.135883 4.033573 3.256928 2.853059 2.817373 2.966236 3.108135 3.163059 3.141549 3.036992 3.021663 3.221866 3.634508 3.855764 3.127373 3.046559 3.318173 3.747096 3.947096 3.858417 3.833573 3.088173 3.916626 3.915883 3.835363 3.067575 2.794508 2.937231 3.091602 3.136878 3.128173 3.050968 3.309662 3.738765 3.929331 3.896236 3.796878 3.095883 2.814944 2.975883 3.111041 3.192297 3.086559 3.054508 3.311190 3.738765 3.213187 3.151663 3.166626 2.956242 3.105427 3.186626 3.169662 3.238135 3.219331 3.186537 3.189790 2.901663 3.084508 3.181041 3.136559 3.246242
5.748200 4.219889 4.206235 4.143421 4.035138 3.258425 2.861625 2.822675 2.969710 3.114287 3.171625 3.141691 3.047302 3.021213 3.220703 3.642625 3.852654 3.132675 3.053856 3.321500 3.757273 3.957273 3.859861 3.835138 3.091500 3.917406 3.923421 3.836874 3.067717 2.802625 2.937372 3.099889 3.136357 3.131500 3.055233 3.316478 3.747903 3.929472 3.899710 3.796357 3.103421 2.812384 2.983421 3.110516 3.200038 3.093856 3.062625 3.309998 3.747903 3.216038 3.151213 3.167406 2.960301 3.106970 3.187406 3.176478 3.244287 3.219472 3.191365 3.193703 2.901213 3.092625 3.180516 3.143856 3.250301
5.758000 4.223609 4.211143 4.147071 4.033696 3.259016 2.867415 2.827766 2.972315 3.119576 3.177415 3.141608 3.053617 3.019312 3.220620 3.648552 3.849182 3.137766 3.059640 3.325901 3.761630 3.961630 3.860427 3.833696 3.095901 3.919285 3.927071 3.829514 3.059647 2.808552 2.937290 3.103609 3.134240 3.135901 3.048409 3.323783 3.753654 3.925302 3.902315 3.794240 3.107071 2.809592 2.987071 3.108387 3.205682 3.099640 3.068552 3.305818 3.753654 3.218672 3.149312 3.169285 2.966798 3.109623 3.189285 3.183783 3.249576 3.215302 3.192647 3.198059 2.899312 3.098552 3.178387 3.149640 3.256798
5.767800 4.231913 4.220035 4.153410 4.027079 3.255368 2.876686 2.833175 2.973264 3.127157 3.186686 3.139807 3.060823 3.022487 3.218879 3.656076 3.839894 3.143175 3.066992 3.331275 3.766229 3.966229 3.856929 3.827079 3.101275 3.922154 3.933410 3.826916 3.055069 2.816076 2.933484 3.111913 3.131745 3.141275 3.043742 3.330115 3.760965 3.920049 3.903264 3.791745 3.113410 2.805129 2.993410 3.103856 3.212863 3.106992 3.076076 3.298533 3.760965 3.221624 3.152487 3.172154 2.973020 3.100537 3.192154 3.190115 3.257157 3.210049 3.196812 3.203383 2.902487 3.106076 3.173856 3.156992 3.263020
5.777600 4.239924 4.227972 4.160589 4.026559 3.251760 2.886867 2.838113 2.976923 3.134979 3.196867 3.138807 3.070080 3.016523 3.217901 3.663835 3.842599 3.148113 3.072677 3.336178 3.776490 3.976490 3.853451 3.826559 3.106178 3.922644 3.940589 3.826680 3.050210 2.823835 2.929739 3.119924 3.130757 3.146178 3.040777 3.339162 3.772239 3.914325 3.906923 3.790757 3.120589 2.801438 3.000589 3.102106 3.222086 3.112677 3.083835 3.298016 3.772239 3.224104 3.146523 3.172644 2.976154 3.096533 3.192644 3.199162 3.264979 3.204325 3.198050 3.208235 2.896523 3.113835 3.172106 3.162677 3.266154
5.787400 4.249205 4.235403 4.167951 4.027352 3.249135 2.897211 2.845079 2.978458 3.141080 3.207211 3.138807 3.080203 3.013734 3.215999 3.669888 3.843011 3.155079 3.079684 3.339463 3.783640 3.983640 3.852725 3.827352 3.109463 3.924505 3.947951 3.824791 3.050574 2.829888 2.927009 3.129205 3.130757 3.149463 3.039997 3.347948 3.781425 3.910816 3.908458 3.790757 3.127951 2.798748 3.007951 3.100163 3.228580 3.119684 3.089888 3.298802 3.781425 3.226801 3.143734 3.174505 2.980647 3.094599 3.194505 3.207948 3.271080 3.200816 3.201832 3.213286 2.893734 3.119888 3.170163 3.169684 3.270647
5.797200 4.259246 4.235941 4.173629 4.027352 3.248334 2.905790 2.851021 2.982188 3.148299 3.215790 3.138807 3.090368 3.012040 3.215183 3.678900 3.842179 3.161021 3.087466 3.343808 3.790401 3.990401 3.850962 3.827352 3.113808 3.927130 3.953629 3.827688 3.055106 2.838900 2.926175 3.139246 3.130757 3.153808 3.039997 3.355998 3.789163 3.913793 3.912188 3.790757 3.133629 2.801687 3.013629 3.091705 3.235407 3.127466 3.098900 3.300710 3.789163 3.229509 3.142040 3.177130 2.985916 3.095668 3.197130 3.215998 3.278299 3.203793 3.205308 3.216594 2.892040 3.128900 3.161705 3.177466 3.275916
